"Name","URI","Region GSS code","Period","Sales volume","Reporting period","House price index All property types","House price index Detached houses","House price index Semi-detached houses","House price index Terraced houses","House price index Flats and maisonettes","Pivotable date"
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1968-04,,quarterly,1.1,,,,,1968-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1968-05,,quarterly,1.1,,,,,1968-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1968-06,,quarterly,1.1,,,,,1968-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1968-07,,quarterly,1.13,,,,,1968-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1968-08,,quarterly,1.13,,,,,1968-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1968-09,,quarterly,1.13,,,,,1968-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1968-10,,quarterly,1.1,,,,,1968-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1968-11,,quarterly,1.1,,,,,1968-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1968-12,,quarterly,1.1,,,,,1968-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-01,,quarterly,1.14,,,,,1969-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-02,,quarterly,1.14,,,,,1969-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-03,,quarterly,1.14,,,,,1969-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-04,,quarterly,1.12,,,,,1969-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-05,,quarterly,1.12,,,,,1969-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-06,,quarterly,1.12,,,,,1969-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-07,,quarterly,1.15,,,,,1969-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-08,,quarterly,1.15,,,,,1969-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-09,,quarterly,1.15,,,,,1969-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-10,,quarterly,1.15,,,,,1969-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-11,,quarterly,1.15,,,,,1969-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1969-12,,quarterly,1.15,,,,,1969-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-01,,quarterly,1.23,,,,,1970-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-02,,quarterly,1.23,,,,,1970-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-03,,quarterly,1.23,,,,,1970-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-04,,quarterly,1.2,,,,,1970-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-05,,quarterly,1.2,,,,,1970-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-06,,quarterly,1.2,,,,,1970-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-07,,quarterly,1.29,,,,,1970-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-08,,quarterly,1.29,,,,,1970-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-09,,quarterly,1.29,,,,,1970-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-10,,quarterly,1.3,,,,,1970-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-11,,quarterly,1.3,,,,,1970-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1970-12,,quarterly,1.3,,,,,1970-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-01,,quarterly,1.33,,,,,1971-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-02,,quarterly,1.33,,,,,1971-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-03,,quarterly,1.33,,,,,1971-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-04,,quarterly,1.42,,,,,1971-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-05,,quarterly,1.42,,,,,1971-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-06,,quarterly,1.42,,,,,1971-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-07,,quarterly,1.48,,,,,1971-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-08,,quarterly,1.48,,,,,1971-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-09,,quarterly,1.48,,,,,1971-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-10,,quarterly,1.57,,,,,1971-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-11,,quarterly,1.57,,,,,1971-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1971-12,,quarterly,1.57,,,,,1971-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-01,,quarterly,1.75,,,,,1972-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-02,,quarterly,1.75,,,,,1972-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-03,,quarterly,1.75,,,,,1972-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-04,,quarterly,1.96,,,,,1972-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-05,,quarterly,1.96,,,,,1972-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-06,,quarterly,1.96,,,,,1972-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-07,,quarterly,2.22,,,,,1972-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-08,,quarterly,2.22,,,,,1972-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-09,,quarterly,2.22,,,,,1972-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-10,,quarterly,2.49,,,,,1972-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-11,,quarterly,2.49,,,,,1972-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1972-12,,quarterly,2.49,,,,,1972-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-01,,quarterly,2.61,,,,,1973-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-02,,quarterly,2.61,,,,,1973-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-03,,quarterly,2.61,,,,,1973-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-04,,quarterly,2.65,,,,,1973-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-05,,quarterly,2.65,,,,,1973-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-06,,quarterly,2.65,,,,,1973-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-07,,quarterly,2.78,,,,,1973-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-08,,quarterly,2.78,,,,,1973-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-09,,quarterly,2.78,,,,,1973-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-10,,quarterly,2.7,,,,,1973-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-11,,quarterly,2.7,,,,,1973-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1973-12,,quarterly,2.7,,,,,1973-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-01,,quarterly,2.8,,,,,1974-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-02,,quarterly,2.8,,,,,1974-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-03,,quarterly,2.8,,,,,1974-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-04,,quarterly,2.7,,,,,1974-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-05,,quarterly,2.7,,,,,1974-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-06,,quarterly,2.7,,,,,1974-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-07,,quarterly,2.68,,,,,1974-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-08,,quarterly,2.68,,,,,1974-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-09,,quarterly,2.68,,,,,1974-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-10,,quarterly,2.79,,,,,1974-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-11,,quarterly,2.79,,,,,1974-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1974-12,,quarterly,2.79,,,,,1974-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-01,,quarterly,2.67,,,,,1975-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-02,,quarterly,2.67,,,,,1975-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-03,,quarterly,2.67,,,,,1975-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-04,,quarterly,2.83,,,,,1975-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-05,,quarterly,2.83,,,,,1975-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-06,,quarterly,2.83,,,,,1975-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-07,,quarterly,2.91,,,,,1975-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-08,,quarterly,2.91,,,,,1975-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-09,,quarterly,2.91,,,,,1975-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-10,,quarterly,2.81,,,,,1975-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-11,,quarterly,2.81,,,,,1975-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1975-12,,quarterly,2.81,,,,,1975-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-01,,quarterly,2.9,,,,,1976-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-02,,quarterly,2.9,,,,,1976-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-03,,quarterly,2.9,,,,,1976-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-04,,quarterly,3.01,,,,,1976-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-05,,quarterly,3.01,,,,,1976-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-06,,quarterly,3.01,,,,,1976-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-07,,quarterly,3.0,,,,,1976-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-08,,quarterly,3.0,,,,,1976-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-09,,quarterly,3.0,,,,,1976-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-10,,quarterly,3.1,,,,,1976-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-11,,quarterly,3.1,,,,,1976-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1976-12,,quarterly,3.1,,,,,1976-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-01,,quarterly,3.19,,,,,1977-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-02,,quarterly,3.19,,,,,1977-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-03,,quarterly,3.19,,,,,1977-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-04,,quarterly,3.08,,,,,1977-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-05,,quarterly,3.08,,,,,1977-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-06,,quarterly,3.08,,,,,1977-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-07,,quarterly,3.27,,,,,1977-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-08,,quarterly,3.27,,,,,1977-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-09,,quarterly,3.27,,,,,1977-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-10,,quarterly,3.31,,,,,1977-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-11,,quarterly,3.31,,,,,1977-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1977-12,,quarterly,3.31,,,,,1977-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-01,,quarterly,3.48,,,,,1978-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-02,,quarterly,3.48,,,,,1978-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-03,,quarterly,3.48,,,,,1978-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-04,,quarterly,3.8,,,,,1978-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-05,,quarterly,3.8,,,,,1978-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-06,,quarterly,3.8,,,,,1978-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-07,,quarterly,3.97,,,,,1978-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-08,,quarterly,3.97,,,,,1978-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-09,,quarterly,3.97,,,,,1978-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-10,,quarterly,4.17,,,,,1978-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-11,,quarterly,4.17,,,,,1978-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1978-12,,quarterly,4.17,,,,,1978-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-01,,quarterly,4.69,,,,,1979-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-02,,quarterly,4.69,,,,,1979-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-03,,quarterly,4.69,,,,,1979-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-04,,quarterly,5.0,,,,,1979-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-05,,quarterly,5.0,,,,,1979-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-06,,quarterly,5.0,,,,,1979-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-07,,quarterly,5.29,,,,,1979-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-08,,quarterly,5.29,,,,,1979-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-09,,quarterly,5.29,,,,,1979-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-10,,quarterly,5.64,,,,,1979-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-11,,quarterly,5.64,,,,,1979-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1979-12,,quarterly,5.64,,,,,1979-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-01,,quarterly,5.97,,,,,1980-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-02,,quarterly,5.97,,,,,1980-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-03,,quarterly,5.97,,,,,1980-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-04,,quarterly,6.27,,,,,1980-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-05,,quarterly,6.27,,,,,1980-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-06,,quarterly,6.27,,,,,1980-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-07,,quarterly,6.32,,,,,1980-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-08,,quarterly,6.32,,,,,1980-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-09,,quarterly,6.32,,,,,1980-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-10,,quarterly,6.44,,,,,1980-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-11,,quarterly,6.44,,,,,1980-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1980-12,,quarterly,6.44,,,,,1980-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-01,,quarterly,6.17,,,,,1981-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-02,,quarterly,6.17,,,,,1981-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-03,,quarterly,6.17,,,,,1981-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-04,,quarterly,6.58,,,,,1981-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-05,,quarterly,6.58,,,,,1981-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-06,,quarterly,6.58,,,,,1981-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-07,,quarterly,6.52,,,,,1981-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-08,,quarterly,6.52,,,,,1981-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-09,,quarterly,6.52,,,,,1981-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-10,,quarterly,6.56,,,,,1981-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-11,,quarterly,6.56,,,,,1981-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1981-12,,quarterly,6.56,,,,,1981-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-01,,quarterly,6.1,,,,,1982-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-02,,quarterly,6.1,,,,,1982-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-03,,quarterly,6.1,,,,,1982-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-04,,quarterly,6.56,,,,,1982-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-05,,quarterly,6.56,,,,,1982-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-06,,quarterly,6.56,,,,,1982-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-07,,quarterly,6.67,,,,,1982-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-08,,quarterly,6.67,,,,,1982-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-09,,quarterly,6.67,,,,,1982-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-10,,quarterly,6.89,,,,,1982-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-11,,quarterly,6.89,,,,,1982-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1982-12,,quarterly,6.89,,,,,1982-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-01,,quarterly,7.02,,,,,1983-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-02,,quarterly,7.02,,,,,1983-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-03,,quarterly,7.02,,,,,1983-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-04,,quarterly,7.21,,,,,1983-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-05,,quarterly,7.21,,,,,1983-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-06,,quarterly,7.21,,,,,1983-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-07,,quarterly,7.52,,,,,1983-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-08,,quarterly,7.52,,,,,1983-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-09,,quarterly,7.52,,,,,1983-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-10,,quarterly,7.71,,,,,1983-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-11,,quarterly,7.71,,,,,1983-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1983-12,,quarterly,7.71,,,,,1983-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-01,,quarterly,7.83,,,,,1984-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-02,,quarterly,7.83,,,,,1984-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-03,,quarterly,7.83,,,,,1984-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-04,,quarterly,8.59,,,,,1984-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-05,,quarterly,8.59,,,,,1984-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-06,,quarterly,8.59,,,,,1984-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-07,,quarterly,8.77,,,,,1984-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-08,,quarterly,8.77,,,,,1984-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-09,,quarterly,8.77,,,,,1984-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-10,,quarterly,8.96,,,,,1984-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-11,,quarterly,8.96,,,,,1984-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1984-12,,quarterly,8.96,,,,,1984-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-01,,quarterly,8.9,,,,,1985-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-02,,quarterly,8.9,,,,,1985-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-03,,quarterly,8.9,,,,,1985-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-04,,quarterly,9.65,,,,,1985-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-05,,quarterly,9.65,,,,,1985-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-06,,quarterly,9.65,,,,,1985-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-07,,quarterly,9.84,,,,,1985-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-08,,quarterly,9.84,,,,,1985-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-09,,quarterly,9.84,,,,,1985-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-10,,quarterly,10.4,,,,,1985-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-11,,quarterly,10.4,,,,,1985-11-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1985-12,,quarterly,10.4,,,,,1985-12-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-01,,quarterly,10.78,,,,,1986-01-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-02,,quarterly,10.78,,,,,1986-02-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-03,,quarterly,10.78,,,,,1986-03-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-04,,quarterly,11.66,,,,,1986-04-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-05,,quarterly,11.66,,,,,1986-05-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-06,,quarterly,11.66,,,,,1986-06-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-07,,quarterly,12.16,,,,,1986-07-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-08,,quarterly,12.16,,,,,1986-08-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-09,,quarterly,12.16,,,,,1986-09-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-10,,quarterly,13.04,,,,,1986-10-01
London,http://landregistry.data.gov.uk/id/region/london,E12000007,1986-11,,quarterly,13.04,,,,,1986-11-01
